,Close,Volume,Percentage_close,Normalized_close,Normalized_volume
301,62.2,0,-0.00320512820513,2.2101910828,0.0
302,62.2,3262900,0.0,2.2101910828,0.32629
303,63.4,3222700,0.0192926045016,2.25386715196,0.32227
304,64.15,3273100,0.0118296529968,2.28116469518,0.32731
305,64.0,4155600,-0.00233826968044,2.27570518653,0.41556
306,64.5,3965400,0.0078125,2.29390354868,0.39654
307,63.65,4205800,-0.0131782945736,2.26296633303,0.42058
308,63.05,7846600,-0.00942655145326,2.24112829845,0.78466
309,63.3,5280500,0.00396510705789,2.25022747953,0.52805
310,64.95,4158800,0.0260663507109,2.31028207461,0.41588
311,65.85,5252900,0.013856812933,2.34303912648,0.52529
312,66.3,3957100,0.00683371298405,2.35941765241,0.39571
313,66.7,3843000,0.00603318250377,2.37397634213,0.3843
314,67.75,3604300,0.0157421289355,2.41219290264,0.36043
315,67.25,5217800,-0.00738007380074,2.39399454049,0.52178
316,66.15,3121200,-0.0163568773234,2.35395814377,0.31212
317,66.05,3956400,-0.00151171579743,2.35031847134,0.39564
318,65.2,2741700,-0.0128690386071,2.31938125569,0.27417
319,65.65,1991200,0.0069018404908,2.33575978162,0.19912
320,65.75,1384000,0.001523229246,2.33939945405,0.1384
321,65.95,1730700,0.00304182509506,2.34667879891,0.17307
322,66.2,1759700,0.00379075056861,2.35577797998,0.17597
323,66.6,3653600,0.00604229607251,2.3703366697,0.36536
324,65.75,1975200,-0.0127627627628,2.33939945405,0.19752
325,65.85,2084500,0.00152091254753,2.34303912648,0.20845
326,65.35,1237600,-0.00759301442673,2.32484076433,0.12376
327,65.4,1429600,0.000765110941087,2.32666060055,0.14296
328,65.65,3035000,0.00382262996942,2.33575978162,0.3035
329,65.1,2498100,-0.00837776085301,2.31574158326,0.24981
330,65.75,2318800,0.0099846390169,2.33939945405,0.23188
331,65.55,1065900,-0.00304182509506,2.33212010919,0.10659
332,65.55,2057900,0.0,2.33212010919,0.20579
333,66.05,2403000,0.00762776506484,2.35031847134,0.2403
334,65.95,1633800,-0.00151400454201,2.34667879891,0.16338
335,65.9,1338400,-0.000758150113722,2.34485896269,0.13384
336,65.55,1243800,-0.00531107738998,2.33212010919,0.12438
337,65.5,1715800,-0.000762776506484,2.33030027298,0.17158
338,65.3,2488900,-0.0030534351145,2.32302092812,0.24889
339,65.45,3204200,0.00229709035222,2.32848043676,0.32042
340,65.1,5540700,-0.00534759358289,2.31574158326,0.55407
341,64.05,6535700,-0.0161290322581,2.27752502275,0.65357
342,64.45,9633700,0.00624512099922,2.29208371247,0.96337
343,66.1,3745900,0.0256012412723,2.35213830755,0.37459
344,65.35,3674300,-0.0113464447806,2.32484076433,0.36743
345,65.75,2618600,0.00612088752869,2.33939945405,0.26186
346,65.2,3945900,-0.00836501901141,2.31938125569,0.39459
